user_id,timestamp,group,landing_page,converted
898847,12:59:23 AM,control,old_page,0
860830,12:48:03 AM,treatment,new_page,1
760090,12:07:36 AM,treatment,new_page,0
656560,12:12:46 AM,control,old_page,0
790011,12:31:06 AM,control,old_page,1
710722,12:31:41 AM,control,old_page,0
655876,12:24:22 AM,control,old_page,1
941626,12:42:15 AM,control,old_page,0
940258,12:59:34 AM,control,old_page,0
750744,12:47:46 AM,control,old_page,0
722639,12:24:15 AM,control,old_page,0
820075,12:04:58 AM,treatment,new_page,1
853165,12:41:54 AM,control,old_page,0
889496,12:20:25 AM,treatment,new_page,0
812797,12:30:14 AM,treatment,new_page,0
827243,12:25:44 AM,treatment,new_page,0
889073,12:47:18 AM,control,old_page,0
644239,12:31:44 AM,treatment,new_page,0
939574,12:05:04 AM,control,old_page,0
865193,12:42:20 AM,treatment,new_page,0
828481,12:53:40 AM,control,new_page,0
881426,12:28:34 AM,control,old_page,0
918366,12:56:24 AM,treatment,new_page,0
742450,12:23:47 AM,control,old_page,0
780823,12:08:13 AM,control,old_page,0
939043,12:02:12 AM,treatment,new_page,0
759084,12:53:10 AM,treatment,new_page,0
714061,12:38:53 AM,control,old_page,0
778729,12:29:09 AM,treatment,new_page,0
883206,12:47:46 AM,control,old_page,1
931078,12:59:31 AM,treatment,new_page,0
672689,12:49:05 AM,control,old_page,0
754967,12:18:34 AM,treatment,new_page,1
711223,12:35:31 AM,control,old_page,0
688857,12:12:48 AM,treatment,new_page,0
758493,12:56:49 AM,control,old_page,0
853416,12:32:10 AM,control,old_page,0
908976,12:47:01 AM,control,old_page,0
838425,12:16:12 AM,control,old_page,0
693786,12:50:25 AM,treatment,new_page,0
837846,12:01:21 AM,control,old_page,0
724193,12:07:37 AM,treatment,new_page,1
868293,12:55:25 AM,control,old_page,0
872916,12:48:46 AM,control,old_page,0
713551,12:58:32 AM,control,old_page,0
686292,12:20:19 AM,control,old_page,0
877421,12:27:49 AM,treatment,new_page,0
676813,12:05:34 AM,control,old_page,0
695288,12:26:11 AM,treatment,new_page,0
902389,12:06:27 AM,treatment,new_page,0
857715,12:23:55 AM,treatment,new_page,0
935770,12:36:35 AM,treatment,new_page,0
818465,12:19:55 AM,control,new_page,0
674231,12:22:43 AM,treatment,new_page,0
703402,12:10:29 AM,control,old_page,0
643154,12:52:42 AM,treatment,new_page,0
693580,12:32:29 AM,treatment,new_page,0
729883,12:42:33 AM,control,old_page,1
681802,12:40:49 AM,treatment,new_page,0
862424,12:40:58 AM,treatment,new_page,0
654804,12:14:42 AM,treatment,new_page,1
702361,12:31:54 AM,treatment,new_page,0
851596,12:48:34 AM,treatment,new_page,1
783273,12:45:43 AM,treatment,new_page,1
706239,12:10:24 AM,treatment,new_page,0
772157,12:49:08 AM,control,old_page,0
878136,12:15:50 AM,treatment,new_page,0
945752,12:15:20 AM,control,old_page,1
755110,12:16:43 AM,control,old_page,1
809722,12:53:01 AM,treatment,new_page,0
901499,12:06:32 AM,treatment,new_page,0
675514,12:52:15 AM,control,old_page,0
721265,12:22:08 AM,control,old_page,0
887370,12:17:52 AM,control,old_page,0
680355,12:08:07 AM,control,old_page,0
819820,12:32:25 AM,treatment,new_page,0
720085,12:19:57 AM,treatment,new_page,0
863742,12:30:16 AM,control,old_page,0
909222,12:04:19 AM,treatment,new_page,0
842071,12:31:17 AM,treatment,new_page,0
842424,12:30:07 AM,control,old_page,0
750548,12:18:21 AM,treatment,new_page,0
851639,12:02:31 AM,control,old_page,0
899828,12:34:40 AM,treatment,old_page,0
823975,12:51:33 AM,treatment,new_page,0
887311,12:55:23 AM,control,old_page,0
890103,12:27:31 AM,treatment,new_page,0
789129,12:39:54 AM,control,old_page,0
878720,12:58:14 AM,treatment,new_page,0
864830,12:01:10 AM,treatment,new_page,0
868446,12:18:11 AM,control,old_page,0
687781,12:19:25 AM,control,old_page,0
890042,12:19:08 AM,treatment,new_page,0
896671,12:02:31 AM,treatment,new_page,0
901843,12:52:34 AM,treatment,new_page,0
705095,12:40:02 AM,control,old_page,1
662777,12:17:53 AM,control,old_page,0
710064,12:02:47 AM,control,old_page,0
927083,12:26:46 AM,treatment,new_page,0
940796,12:27:45 AM,control,old_page,0
912879,12:58:12 AM,control,old_page,0
696345,12:25:52 AM,treatment,new_page,0
899087,12:46:50 AM,treatment,new_page,0
939514,12:31:48 AM,treatment,new_page,0
886272,12:47:32 AM,control,old_page,0
737466,12:11:40 AM,control,old_page,0
699795,12:11:14 AM,control,old_page,0
810285,12:19:13 AM,control,old_page,0
928789,12:19:40 AM,treatment,new_page,0
854468,12:30:57 AM,control,old_page,0
730533,12:48:31 AM,treatment,new_page,1
835925,12:02:27 AM,control,old_page,0
944683,12:08:16 AM,control,old_page,0
768934,12:50:36 AM,treatment,new_page,0
636945,12:54:57 AM,control,old_page,0
848830,12:31:10 AM,control,old_page,1
815040,12:55:14 AM,control,old_page,1
803724,12:17:16 AM,treatment,old_page,0
684686,12:29:00 AM,control,old_page,0
908178,12:56:50 AM,treatment,new_page,0
872936,12:52:49 AM,treatment,new_page,0
718654,12:21:39 AM,treatment,new_page,0
859963,12:58:40 AM,treatment,new_page,0
926111,12:28:36 AM,treatment,new_page,0
811833,12:10:16 AM,control,old_page,0
647870,12:09:01 AM,control,old_page,0
810316,12:18:13 AM,treatment,new_page,0
870044,12:14:28 AM,treatment,new_page,1
698090,12:49:00 AM,treatment,new_page,0
752731,12:56:09 AM,control,old_page,0
749166,12:19:16 AM,control,old_page,0
844039,12:49:03 AM,control,old_page,0
694127,12:12:40 AM,treatment,old_page,0
641257,12:25:41 AM,treatment,new_page,0
830835,12:22:33 AM,control,old_page,1
735689,12:24:25 AM,treatment,new_page,0
837706,12:40:16 AM,treatment,new_page,1
899537,12:29:54 AM,control,old_page,0
672119,12:13:50 AM,control,old_page,0
747982,12:38:35 AM,treatment,new_page,0
669191,12:34:10 AM,treatment,new_page,0
801936,12:56:37 AM,treatment,new_page,0
934866,12:38:03 AM,control,old_page,0
920155,12:01:23 AM,control,old_page,0
758674,12:46:47 AM,control,old_page,0
803708,12:21:10 AM,control,old_page,1
907870,12:13:26 AM,treatment,new_page,0
663280,12:11:33 AM,treatment,new_page,0
913996,12:06:42 AM,treatment,new_page,0
751977,12:10:05 AM,treatment,new_page,0
792775,12:51:53 AM,treatment,new_page,0
758540,12:30:46 AM,control,old_page,0
778109,12:58:34 AM,treatment,new_page,0
665713,12:11:23 AM,treatment,new_page,0
732020,12:22:57 AM,treatment,new_page,0
934337,12:14:06 AM,control,old_page,0
720171,12:30:45 AM,control,old_page,0
669846,12:23:18 AM,treatment,new_page,0
895495,12:37:36 AM,treatment,new_page,0
731657,12:18:12 AM,control,old_page,1
721461,12:22:41 AM,control,old_page,0
838516,12:43:39 AM,control,old_page,0
767640,12:40:52 AM,control,old_page,0
739739,12:06:44 AM,treatment,new_page,0
774007,12:29:39 AM,control,old_page,0
679706,12:29:20 AM,treatment,new_page,1
649689,12:49:44 AM,treatment,new_page,0
848828,12:31:08 AM,control,old_page,0
743136,12:33:51 AM,treatment,new_page,0
745980,12:35:30 AM,treatment,new_page,0
835733,12:21:15 AM,treatment,new_page,0
809705,12:08:50 AM,control,old_page,0
903552,12:07:53 AM,control,old_page,0
699330,12:57:49 AM,control,old_page,0
902788,12:31:59 AM,treatment,new_page,0
874380,12:08:33 AM,control,old_page,0
849516,12:02:10 AM,treatment,new_page,0
850049,12:08:34 AM,control,old_page,0
662157,12:56:19 AM,treatment,new_page,1
885028,12:18:11 AM,treatment,new_page,0
867776,12:24:57 AM,treatment,new_page,0
640675,12:50:50 AM,control,old_page,1
889755,12:23:04 AM,treatment,new_page,0
786330,12:15:38 AM,control,old_page,0
844370,12:53:34 AM,control,old_page,0
723206,12:13:17 AM,treatment,new_page,0
938025,12:46:03 AM,treatment,new_page,0
706435,12:33:43 AM,control,old_page,0
778253,12:52:15 AM,control,old_page,1
849208,12:03:09 AM,treatment,new_page,0
742942,12:36:29 AM,treatment,new_page,0
864306,12:12:21 AM,control,old_page,0
630724,12:06:45 AM,control,old_page,0
827390,12:36:44 AM,control,old_page,0
764547,12:36:28 AM,treatment,new_page,0
931508,12:18:26 AM,control,old_page,0
711071,12:00:14 AM,treatment,new_page,0
888666,12:17:23 AM,treatment,new_page,0
838069,12:00:24 AM,control,old_page,0
937075,12:32:45 AM,treatment,new_page,0
743737,12:18:04 AM,control,old_page,0
860655,12:40:41 AM,treatment,new_page,0
653586,12:27:29 AM,control,old_page,0
717041,12:11:39 AM,control,old_page,0
750522,12:32:44 AM,control,old_page,0
833940,12:54:48 AM,treatment,new_page,0
824680,12:38:03 AM,control,old_page,0
732575,12:39:07 AM,control,old_page,0
635817,12:16:54 AM,treatment,new_page,0
735170,12:40:25 AM,control,old_page,0
877835,12:49:32 AM,treatment,new_page,0
672695,12:57:33 AM,treatment,new_page,0
659144,12:56:52 AM,treatment,new_page,0
741617,12:53:00 AM,treatment,new_page,0
921190,12:54:28 AM,control,old_page,0
755348,12:13:17 AM,control,old_page,0
803843,12:48:45 AM,treatment,new_page,0
918062,12:37:35 AM,control,old_page,0
756204,12:31:57 AM,control,old_page,0
669217,12:00:05 AM,control,old_page,0
779901,12:21:29 AM,treatment,new_page,1
939457,12:42:13 AM,control,old_page,0
653742,12:12:53 AM,treatment,new_page,1
902897,12:01:48 AM,treatment,new_page,0
781015,12:30:40 AM,treatment,new_page,0
763843,12:23:59 AM,control,old_page,0
684748,12:13:46 AM,treatment,new_page,0
843283,12:45:33 AM,control,old_page,0
781248,12:05:19 AM,control,old_page,0
827731,12:18:23 AM,treatment,new_page,0
866238,12:03:19 AM,control,old_page,0
837304,12:38:28 AM,treatment,new_page,0
925909,12:44:14 AM,control,old_page,0
705656,12:59:32 AM,control,old_page,0
915559,12:26:49 AM,treatment,new_page,0
656226,12:20:03 AM,treatment,new_page,0
936368,12:45:20 AM,treatment,new_page,1
798509,12:34:25 AM,control,old_page,0
648446,12:22:46 AM,control,old_page,0
867010,12:47:14 AM,treatment,new_page,1
915145,12:42:06 AM,treatment,new_page,0
846391,12:03:28 AM,control,old_page,0
642857,12:26:01 AM,control,old_page,0
659160,12:54:21 AM,control,old_page,0
647436,12:05:56 AM,treatment,new_page,0
786708,12:37:31 AM,treatment,new_page,1
639901,12:51:37 AM,control,old_page,0
640120,12:00:27 AM,treatment,new_page,0
744819,12:14:42 AM,treatment,new_page,1
923895,12:26:40 AM,treatment,new_page,0
881052,12:45:26 AM,control,old_page,0
757122,12:41:21 AM,treatment,new_page,0
866154,12:31:47 AM,treatment,new_page,0
756549,12:43:50 AM,control,old_page,0
876100,12:11:14 AM,control,old_page,0
910254,12:04:22 AM,control,old_page,0
765616,12:10:20 AM,treatment,new_page,0
866393,12:37:24 AM,control,old_page,0
870726,12:22:51 AM,control,old_page,0
715696,12:46:18 AM,control,old_page,0
927542,12:33:27 AM,treatment,new_page,0
693549,12:30:33 AM,treatment,new_page,0
881472,12:13:09 AM,control,old_page,0
901784,12:14:22 AM,treatment,new_page,0
753762,12:10:18 AM,treatment,new_page,0
839168,12:22:59 AM,treatment,new_page,0
770340,12:35:20 AM,control,old_page,0
673795,12:03:55 AM,control,old_page,0
772618,12:49:32 AM,control,old_page,0
632620,12:41:47 AM,treatment,new_page,0
809081,12:15:44 AM,treatment,new_page,0
907008,12:48:51 AM,treatment,new_page,0
758853,12:22:51 AM,control,old_page,0
831420,12:37:19 AM,treatment,new_page,0
659646,12:41:59 AM,control,old_page,1
740460,12:17:14 AM,treatment,new_page,0
703739,12:41:05 AM,control,old_page,0
893944,12:51:12 AM,treatment,new_page,0
797474,12:19:22 AM,treatment,new_page,0
808311,12:02:34 AM,control,old_page,0
885210,12:12:25 AM,control,old_page,0
788790,12:53:50 AM,control,old_page,0
761999,12:26:20 AM,treatment,new_page,0
748661,12:36:55 AM,control,old_page,0
697290,12:59:10 AM,control,old_page,0
756517,12:28:20 AM,control,old_page,0
936552,12:58:58 AM,control,old_page,0
637198,12:12:08 AM,control,old_page,0
915888,12:26:31 AM,control,old_page,0
758091,12:21:55 AM,treatment,new_page,1
756703,12:01:51 AM,treatment,new_page,0
645329,12:05:12 AM,treatment,new_page,0
844223,12:52:10 AM,treatment,new_page,0
869575,12:37:07 AM,treatment,new_page,0
883271,12:31:40 AM,control,old_page,0
767626,12:25:16 AM,control,old_page,0
864353,12:13:15 AM,control,old_page,0
805426,12:49:52 AM,treatment,new_page,1
806425,12:14:35 AM,control,old_page,0
641876,12:42:36 AM,control,old_page,0
661857,12:46:08 AM,control,old_page,0
859469,12:34:48 AM,control,old_page,1
703683,12:30:37 AM,control,old_page,0
921110,12:22:50 AM,control,old_page,0
782788,12:55:54 AM,treatment,new_page,0
898653,12:37:29 AM,control,old_page,0
852605,12:34:15 AM,control,old_page,0
802815,12:55:20 AM,treatment,new_page,0
759604,12:01:01 AM,treatment,new_page,0
892858,12:44:00 AM,treatment,new_page,0
723716,12:11:24 AM,control,old_page,0
883599,12:23:24 AM,control,old_page,0
896875,12:42:26 AM,treatment,new_page,0
846055,12:53:29 AM,treatment,new_page,1
779431,12:34:32 AM,control,old_page,0
730622,12:24:49 AM,treatment,new_page,0
669928,12:44:39 AM,treatment,new_page,0
728713,12:14:36 AM,control,old_page,0
705952,12:15:29 AM,control,old_page,0
772367,12:27:28 AM,control,old_page,0
899146,12:43:50 AM,control,old_page,1
643397,12:20:49 AM,treatment,new_page,0
697565,12:46:23 AM,treatment,new_page,0
933673,12:50:07 AM,control,old_page,0
932809,12:32:21 AM,control,old_page,0
633804,12:07:52 AM,control,old_page,0
772699,12:35:17 AM,control,old_page,0
704441,12:07:06 AM,treatment,new_page,0
741189,12:16:23 AM,control,old_page,0
911820,12:09:10 AM,control,old_page,0
639715,12:43:41 AM,control,old_page,0
676768,12:55:34 AM,control,old_page,0
755447,12:20:15 AM,control,old_page,0
641530,12:13:22 AM,treatment,new_page,0
864908,12:53:47 AM,treatment,new_page,0
927074,12:05:49 AM,control,old_page,0
640980,12:24:47 AM,treatment,new_page,0
678602,12:43:10 AM,treatment,new_page,0
713701,12:35:05 AM,treatment,new_page,0
930314,12:24:10 AM,treatment,new_page,0
696077,12:36:49 AM,control,old_page,0
648145,12:21:55 AM,treatment,new_page,0
681413,12:26:22 AM,control,old_page,0
676975,12:23:47 AM,treatment,new_page,0
713950,12:35:21 AM,treatment,new_page,0
768556,12:07:24 AM,control,old_page,0
886989,12:49:45 AM,treatment,new_page,0
677921,12:12:07 AM,treatment,new_page,1
927637,12:32:35 AM,treatment,old_page,1
911922,12:52:24 AM,treatment,new_page,1
774818,12:31:18 AM,treatment,new_page,1
646510,12:49:33 AM,treatment,new_page,0
661131,12:43:36 AM,treatment,new_page,0
813939,12:01:39 AM,treatment,new_page,0
854176,12:42:06 AM,control,old_page,1
796992,12:12:19 AM,treatment,new_page,0
829512,12:31:23 AM,treatment,new_page,0
878025,12:48:54 AM,treatment,new_page,0
909646,12:14:43 AM,control,old_page,0
636831,12:48:54 AM,control,old_page,1
671406,12:39:14 AM,treatment,new_page,0
908637,12:34:17 AM,control,old_page,0
636414,12:10:04 AM,treatment,new_page,0
791010,12:58:34 AM,control,old_page,1
705075,12:38:15 AM,treatment,new_page,0
791043,12:58:32 AM,treatment,new_page,0
642624,12:13:23 AM,control,old_page,0
661602,12:37:44 AM,treatment,new_page,0
921572,12:00:13 AM,treatment,new_page,0
690158,12:55:08 AM,treatment,new_page,0
859166,12:23:33 AM,treatment,new_page,1
918398,12:40:45 AM,control,old_page,0
884562,12:35:34 AM,control,old_page,0
914832,12:12:41 AM,treatment,new_page,0
739514,12:13:43 AM,treatment,new_page,0
827027,12:22:24 AM,treatment,new_page,0
938616,12:06:25 AM,control,old_page,0
650505,12:29:09 AM,treatment,new_page,0
859142,12:57:26 AM,treatment,new_page,0
901581,12:55:25 AM,treatment,new_page,0
861121,12:28:35 AM,treatment,new_page,0
675962,12:51:30 AM,treatment,new_page,0
900775,12:31:50 AM,treatment,new_page,0
856154,12:51:57 AM,treatment,new_page,0
785556,12:28:45 AM,treatment,new_page,0
696888,12:52:55 AM,control,old_page,0
835160,12:03:04 AM,control,old_page,0
754461,12:37:41 AM,treatment,new_page,0
680100,12:33:29 AM,treatment,new_page,0
857600,12:41:24 AM,treatment,new_page,0
722741,12:11:18 AM,treatment,new_page,0
925191,12:57:40 AM,control,old_page,0
858946,12:55:21 AM,treatment,new_page,1
758808,12:46:48 AM,control,old_page,0
682050,12:39:32 AM,control,old_page,0
878058,12:16:10 AM,treatment,new_page,0
925315,12:02:33 AM,control,old_page,0
766820,12:08:10 AM,treatment,new_page,0
892984,12:40:01 AM,control,old_page,0
631484,12:32:25 AM,control,old_page,0
675101,12:55:42 AM,control,old_page,0
734212,12:05:15 AM,treatment,new_page,0
917519,12:51:14 AM,treatment,new_page,0
737697,12:23:23 AM,control,old_page,0
928203,12:03:10 AM,treatment,new_page,1
942337,12:28:00 AM,control,old_page,0
810416,12:39:18 AM,treatment,new_page,0
823458,12:32:43 AM,control,old_page,0
877340,12:47:24 AM,control,old_page,0
819173,12:06:58 AM,control,old_page,0
767923,12:30:58 AM,control,old_page,0
709069,12:55:44 AM,control,old_page,0
721720,12:20:33 AM,treatment,new_page,0
728741,12:22:14 AM,control,old_page,0
788174,12:15:13 AM,treatment,new_page,0
775516,12:12:52 AM,treatment,new_page,0
927765,12:35:02 AM,control,old_page,0
658247,12:35:55 AM,control,old_page,0
686248,12:33:03 AM,control,old_page,0
691692,12:38:31 AM,treatment,new_page,0
904241,12:54:56 AM,treatment,new_page,0
703230,12:27:16 AM,control,old_page,0
631516,12:24:22 AM,treatment,new_page,0
657566,12:54:21 AM,treatment,new_page,0
635082,12:40:57 AM,control,old_page,0
907964,12:25:02 AM,control,old_page,0
643231,12:21:34 AM,control,old_page,0
678481,12:13:58 AM,control,old_page,0
912042,12:45:00 AM,treatment,new_page,1
686186,12:43:28 AM,treatment,new_page,0
635706,12:52:43 AM,control,old_page,0
921945,12:36:49 AM,treatment,new_page,0
903169,12:55:54 AM,control,old_page,0
883325,12:46:51 AM,control,old_page,0
787376,12:12:12 AM,control,old_page,0
892338,12:03:27 AM,control,new_page,0
726676,12:46:20 AM,treatment,new_page,0
832118,12:02:35 AM,control,old_page,0
823080,12:52:56 AM,control,old_page,0
631112,12:56:19 AM,treatment,new_page,0
737182,12:25:09 AM,treatment,new_page,0
675290,12:08:54 AM,treatment,new_page,0
831301,12:13:03 AM,treatment,new_page,0
731482,12:18:20 AM,treatment,new_page,0
682153,12:23:44 AM,treatment,new_page,0
886000,12:55:06 AM,treatment,new_page,0
932962,12:40:50 AM,control,old_page,0
850408,12:56:17 AM,control,old_page,0
934359,12:02:40 AM,treatment,new_page,0
679438,12:52:24 AM,treatment,old_page,0
930399,12:58:10 AM,treatment,new_page,0
860942,12:54:18 AM,treatment,new_page,1
789365,12:15:03 AM,treatment,new_page,0
836699,12:45:20 AM,treatment,new_page,0
645618,12:03:59 AM,treatment,new_page,0
913185,12:43:29 AM,control,old_page,0
935619,12:27:34 AM,treatment,new_page,0
903505,12:41:53 AM,treatment,new_page,0
675711,12:27:26 AM,treatment,new_page,0
909769,12:47:02 AM,treatment,new_page,0
675423,12:30:36 AM,treatment,new_page,0
879754,12:25:08 AM,control,old_page,0
883567,12:55:07 AM,control,old_page,0
686506,12:09:43 AM,control,old_page,1
809285,12:59:04 AM,control,old_page,0
859727,12:32:55 AM,treatment,new_page,0
657663,12:02:42 AM,treatment,new_page,0
769760,12:57:30 AM,control,old_page,0
776191,12:23:38 AM,control,old_page,0
736382,12:49:33 AM,treatment,new_page,0
707652,12:04:11 AM,control,old_page,1
866510,12:15:44 AM,control,old_page,0
738332,12:16:44 AM,treatment,new_page,0
702420,12:52:04 AM,control,old_page,0
868008,12:21:56 AM,control,old_page,0
874052,12:51:35 AM,control,old_page,0
942270,12:06:57 AM,treatment,new_page,0
941480,12:28:01 AM,treatment,new_page,0
706434,12:32:32 AM,treatment,new_page,1
699515,12:29:46 AM,control,old_page,0
869169,12:12:09 AM,treatment,new_page,0
827769,12:45:30 AM,control,old_page,1
632502,12:29:13 AM,control,old_page,1
919188,12:40:27 AM,treatment,new_page,0
844954,12:53:23 AM,treatment,new_page,0
915995,12:41:53 AM,control,old_page,1
806810,12:10:54 AM,control,old_page,0
766382,12:59:15 AM,control,old_page,0
630415,12:08:27 AM,treatment,new_page,0
852724,12:36:11 AM,control,old_page,0
